년도,사이버과정명,차수,수행부처,수료율
2023,2023년 정책소통 역량강화 교육(뉴미디어 활용 콘텐츠 제작 실습),1차,문화체육관광부,100.0
2023,2023년 제24회 혁신릴레이,1차,행정안전부,100.0
2023,2023년 제2기 행정집행실무 종합과정(공통) 교육,1차,법제처,100.0
2023,2023년 제3차 세종리더십세미나,1차,인사혁신처,100.0
2023,2023년도 공공데이터 시행계획 작성지침 설명회,1차,행정안전부,100.0
2023,2023년도 국제정세 이해과정,1차,국가공무원인재개발원,100.0
2023,2023년도 국제회의과정,1차,국가공무원인재개발원,100.0
2023,2023년도 데이터기반행정 활성화 시행계획 설명회,1차,행정안전부,100.0
2023,2023년도 정부 근무혁신 포럼,1차,,100.0
2023,2023년도 정부입법계획 추진방향 및 법제업무평가 시행계획,1차,법제처,100.0
2023,2023년도 제3기 영어권 장기국외훈련자과정,1차,국가공무원인재개발원,100.0
2023,2032년 상반기 외국어위탁교육,1차,인사혁신처,100.0
2023,2050 탄소중립,1차,우정공무원교육원,100.0
2023,23-1차 주요 조선 및 항공 방산업체 초청 세미나,1차,,98.3
2023,23-1차 함정사업부 아카데미,1차,,100.0
2023,23-2차 주요 조선 및 항공 방산업체 초청 세미나,1차,,73.1
2023,23-2차 함정사업부 아카데미(해양무인체계 개발 현황 및 발전 방향),1차,,94.1
2023,2분기 정기안전교육,1차,국방과학연구소,100.0
2023,3분기 정기안전교육,1차,국방과학연구소,100.0
2023,4대폭력 예방교육_1차수,1차,방위사업청,93.4
2023,4차 산업혁명과 인공지능 기술의 미래,1차,우정공무원교육원,100.0
2023,<4월 온라인 특강> 감정코칭 온라인 특강,1차,,100.0
2023,<5월 가족 프로그램> 고구마친구 쌈채소 키우기,1차,,100.0
2023,<5월 집단 프로그램> 텃밭케이크 만들기,1차,,100.0
2023,"<시범제작>  EMI, EMC로 보는 협상우위 선점을 위한 찐 꿀팁 하나_1차수",1차,방위사업청,91.0
2023,<시범제작> FMS 구매 관련 용어 해설_1차수,1차,방위사업청,90.9
2023,<시범제작> 계약 관련 보증서 관리방법_1차수,1차,방위사업청,90.2
2023,<시범제작> 계약의 개념 및 요건_1차수,1차,방위사업청,90.1
2023,<시범제작> 국제 무역거래 흐름 - 방위사업청 국외구매 계약을 중심으로_1차수,1차,방위사업청,89.4
2023,<시범제작> 국제계약시 대금결제 방법_1차수,1차,방위사업청,88.8
2023,<시범제작> 기술관리 일반_1차수,1차,방위사업청,89.2
2023,<시범제작> 방위사업 정책의 이해_1차수,1차,방위사업청,88.9
2023,<시범제작> 방위사업법 - 계약 법리를 중심으로_1차수,1차,방위사업청,84.6
2023,<시범제작> 분석평가의 개념과 역할_1차수,1차,방위사업청,91.4
2023,<시범제작> 사례를 통해 알아보는 구매사업 절차 -  해상작전헬기 1차사업_1차수,1차,방위사업청,86.4
2023,<시범제작> 신박한 정리 - 항공무기체계 개론_1차수,1차,방위사업청,91.0
2023,<시범제작> 신박한 정리_요구도 관리_1차수,1차,방위사업청,91.9
2023,<시범제작> 알기 쉬운 계약! 계약? 계약이 뭐예요?_1차수,1차,방위사업청,87.4
2023,<시범제작> 알기 쉬운 국제부품 확정계약_1차수,1차,방위사업청,90.9
2023,<시범제작> 예산편성 제도의 실제_1차수,1차,방위사업청,89.9
2023,<시범제작> 전장변화와 전력소요 기획_1차수,1차,방위사업청,91.5
2023,<시범제작> 절충교역 관련 용어 해설_1차수,1차,방위사업청,91.9
2023,<시범제작> 청 직원이면 꼭 알아야 할 방위사업 기본개념_1차수,1차,방위사업청,89.4
2023,<시범제작> 초보자도 쉽게 따라할 수 있는 연구개발사업 협상 Knowhow_1차수,1차,방위사업청,85.6
2023,<시범제작> 최근 한국 방위사업의 정책 - 신속획득제도를 중심으로_1차수,1차,방위사업청,90.7
2023,<시범제작> 통합체계지원(IPS)의 이해_1차수,1차,방위사업청,87.0
2023,<시범제작> 패키지 시설사업의 이해_1차수,1차,방위사업청,88.5
2023,<시범제작> 행정기본법_1차수,1차,방위사업청,91.8
2023,<시범제작> 행정소송법_1차수,1차,방위사업청,92.0
2023,"<시범제작> 헌법, 법령체계의 이해_1차수",1차,방위사업청,88.8
2023,AI 데이터 확보 관련 한국국방연구원(KIDA)연구결과 발표회,1차,,95.7
2023,AI를 활용한 공공서비스 기획_1차수,1차,방위사업청,88.2
2023,Chat GPT 200% 활용하기,1차,인사혁신처,100.0
2023,DAPA PR insight 토크콘서트,1차,,100.0
2023,EVMS 소개_1차수,1차,방위사업청,72.2
2023,FMS 가격구성 및 대금지불_1차수,1차,방위사업청,63.0
2023,FMS구매 관리_1차수,1차,방위사업청,66.3
2023,FMS제도 개요_1차수,1차,방위사업청,77.9
2023,M&S VV&A_1차수,1차,방위사업청,45.5
2023,M&S 기반 교육훈련_1차수,1차,방위사업청,61.1
2023,M&S 기반 소요개발_1차수,1차,방위사업청,43.8
2023,M&S 기반 시험평가_1차수,1차,방위사업청,50.0
2023,M&S 기반 연구개발_1차수,1차,방위사업청,53.3
2023,M&S 기술 총론(중급)_1차수,1차,방위사업청,18.2
2023,M&S 기술 총론(초급)_1차수,1차,방위사업청,60.0
2023,M&S 기초_1차수,1차,방위사업청,55.9
2023,M&S 체계 사업관리_1차수,1차,방위사업청,54.5
2023,"On세상 지식 탐구생활, 안녕! 가치 말해요",1차,국가공무원인재개발원,100.0
2023,RAM 제도 업무 소개_1차수,1차,방위사업청,86.5
2023,SBA_1차수,1차,방위사업청,57.1
2023,SE프로세스기반 기술개발 및 관리 사례_1차수,1차,방위사업청,85.3
2023,VR·3D프린팅,1차,국가공무원인재개발원,100.0
2023,[2023 재정교육] 국가계약절차 실무2,1차,기획재정부,100.0
2023,[2023재정교육] 국가계약절차 기본,1차,기획재정부,100.0
2023,[2023재정교육] 예비타당성조사 이해,1차,기획재정부,100.0
2023,[2023재정교육] 예산제도의 이해,1차,기획재정부,100.0
2023,[2023재정교육] 한국예산편성제도 실제,1차,기획재정부,100.0
2023,[2023재정교육] 한국예산편성제도 이해,1차,기획재정부,100.0
2023,[e-사람 복무] 근무형태 지정 및 유연근무,1차,국가공무원인재개발원,100.0
2023,[놀면 뭐하니? 10분영어] 26개 기초동사로 말문 트이기 - 일상 생활 편,1차,국가공무원인재개발원,100.0
2023,[청렴기초] 문화와 생활 속 청렴,1차,청렴연수원,100.0
2023,[청렴기초] 문화와 생활 속 청렴 시즌 2,1차,청렴연수원,100.0
2023,[청렴기초] 부패 앞에 단호해지기,1차,청렴연수원,100.0
2023,[청렴기초] 부패상황 자각하기,1차,청렴연수원,100.0
2023,[청렴기초] 청렴판단력 키우기,1차,청렴연수원,100.0
2023,[청렴입문] 공직자를 위한 신목민심서,1차,청렴연수원,100.0
2023,[청렴입문] 역사 속에서 찾은 청렴이야기,1차,청렴연수원,100.0
2023,[청렴입문] 역사 속에서 찾은 청렴이야기(수어),1차,청렴연수원,100.0
2023,[청렴입문] 이순신 장군의 청렴리더십,1차,청렴연수원,100.0
2023,[청렴입문] 이순신 장군의 청렴리더십(수어),1차,청렴연수원,100.0
2023,[청렴입문] 청렴 북 콘서트,1차,청렴연수원,100.0
2023,"[청렴입문] 청렴, 다른 나라는 어떨까?",1차,청렴연수원,100.0
2023,[청렴전문] 공공재정환수법의 이해,1차,청렴연수원,100.0
2023,[청렴전문] 반부패 청렴정책의 이해,1차,청렴연수원,100.0
2023,[청렴전문] 사례로 배우는 부패영향평가,1차,청렴연수원,100.0
2023,[청렴전문] 사례로 배우는 청탁금지법,1차,청렴연수원,100.0
2023,[청렴전문] 사례로 배우는 청탁금지법(수어),1차,청렴연수원,100.0
2023,"[청렴전문] 세상을 바꾸는 힘, 공익신고",1차,청렴연수원,100.0
2023,[청렴전문] 알기 쉬운 공직자 행동강령,1차,청렴연수원,100.0
2023,[청렴전문] 알기 쉬운 이해충돌방지법,1차,청렴연수원,100.0
2023,[청렴전문] 청탁금지법의 이해,1차,청렴연수원,100.0
2023,[청렴전문] 현장 공직자를 위한 사례로 알아보는 청렴교육,1차,청렴연수원,100.0
2023,`23-3차 지상 화력분야 방산업체 초청 세미나,1차,,100.0
2023,`23년 3월 보안행정전담관 대상 보안교육,1차,,97.8
2023,`23년 5월 보안교육,1차,,91.7
2023,`23년 TLCSM(총수명주기관리) 연구회 교육,1차,,97.5
2023,`23년 개인정보보호 전문강사 초빙교육,1차,,100.0
2023,`23년 국제표준 및 규격 자료 활용 교육,1차,,100.0
2023,`23년 상반기 관서운영경비 집행 교육,1차,,100.0
2023,`23년 상반기 방첩교육,1차,,85.9
2023,`23년 성희롱·성폭력 예방교육(집합),1차,,100.0
2023,`23년 전 직원 대상 보안교육,1차,,96.2
2023,`23년 전반기 정보보안 교육,1차,,98.2
2023,`23년 전반기 함정사업부 성과분석회의,1차,,79.2
2023,`23년 전반기 현장 맞춤형 목록 교육,1차,,100.0
2023,`23년 항공기사업부 외부 전문가 초청 세미나,1차,,100.0
2023,`23년 해군사업 관련 신규전입직원 현장견학,1차,,100.0
2023,`23년도 갈등관리 담당자 워크숍,1차,,100.0
2023,`23년도 청 외국어교실(1기),1차,,97.4
2023,e-사람 인사/급여 실무과정 교육,1차,,100.0
2023,new 2023 국방부 성인지 원격교육(간부용B),1차,국방부,100.0
2023,「AI 반도체 중심의 디지털 혁신」,1차,국가공무원인재개발원,100.0
2023,"「더 정밀하고, 더 아름답게, 우주시대 개막」",1차,국가공무원인재개발원,100.0
2023,「미래 과학기술과 반도체」,1차,국가공무원인재개발원,100.0
2023,「新성장 4.0 & 3대 경제혁신」,1차,국가공무원인재개발원,100.0
2023,감사_1차수,1차,방위사업청,39.6
2023,갑질 근절 교육_1차수,1차,방위사업청,93.9
2023,개인정보보호 의무교육(2023),1차,국방과학연구소,100.0
2023,개인정보보호법 이해하기(2022년 최신)_1차수,1차,방위사업청,94.0
2023,건국의 정치 - 측근정치의 딜레마,1차,국가공무원인재개발원,100.0
2023,경력경쟁채용시험 등 사전협의 방식 및 채용제도 변경 설명회,1차,인사혁신처,100.0
2023,고위공무원 역량 및 역량개발의 이해,1차,국가공무원인재개발원,100.0
2023,고충민원대응기법 및 사례분석_1차수,1차,방위사업청,93.6
2023,공공HRD 인재개발 혁신의 방향,1차,국가공무원인재개발원,100.0
2023,공공갈등의 효과적인 예방책을 위하여,1차,국립외교원,100.0
2023,공공데이터 10주년 기념식 및 발전 심포지엄,1차,행정안전부,100.0
2023,공공데이터로 만들어 가는 새로운 세상,1차,우정공무원교육원,100.0
2023,공공데이터로 만들어가는 새로운 세상_1차수,1차,방위사업청,88.3
2023,공공부문 아동학대 예방교육_1차수,1차,방위사업청,95.3
2023,공공부문 일하는 방식 개선 의견수렴 간담회,1차,,100.0
2023,공공재정환수법_1차수,1차,방위사업청,90.6
2023,공공재정환수법의 이해(2023)_1차수,1차,방위사업청,90.2
2023,공무원 글쓰기 아카데미 비정형 학습,1차,국가공무원인재개발원,100.0
2023,공무원 글쓰기 아카데미_기초편 종합 해설영상,1차,국가공무원인재개발원,100.0
2023,공무원 마음건강센터 '23년 3월 프로그램_벚꽃에코가방 만들기,1차,,100.0
2023,공무원 마음건강센터 `23년 3월 프로그램_수면케어와 수면관리,1차,,100.0
2023,공무원 마음건강센터(6~8월),1차,,100.0
2023,공무원이 알아야 할 정보보안 기초,1차,국립외교원,100.0
2023,공무원이 알아야 할 정보보안 기초,1차,지방자치인재개발원,100.0
2023,공연 형식 청렴교육(청렴 Live),1차,,97.3
2023,공직 리더의 소통 역량 교육,1차,국가공무원인재개발원,100.0
2023,공직가치의 이해-윤리관,1차,국가공무원인재개발원,100.0
2023,공직윤리제도의 이해,1차,국가공무원인재개발원,100.0
2023,공직자 안보교육,1차,우정공무원교육원,100.0
2023,공직자를 위한 다문화 이해교육,1차,우정공무원교육원,100.0
2023,공직자를 위한 자유시장경제 아카데미,1차,인사혁신처,100.0
2023,공직자의 이해충돌방지법의 이해_1차수,1차,방위사업청,90.1
2023,과천청사 스포츠테이핑 특강,1차,,100.0
2023,국가계약법_1차수,1차,방위사업청,79.8
2023,국내 계약관리 사전교육_1차수,1차,방위사업청,76.3
2023,국내조달 관리_1차수,1차,방위사업청,69.2
2023,국방 인공지능(AI) 적용 현재와 미래_1차수,1차,방위사업청,86.8
2023,국방계약 원가관리_1차수,1차,방위사업청,61.9
2023,국방과학기술정책/실행계획_1차수,1차,방위사업청,68.4
2023,국방과학기술정책과 기획_1차수,1차,방위사업청,70.8
2023,국방기획관리_1차수,1차,방위사업청,75.0
2023,국방목록 업무 교육,1차,,100.0
2023,국방목록업무_1차수,1차,방위사업청,64.2
2023,국방우주사업 역량강화 세미나,1차,,100.0
2023,"국방표준종합정보시스템(KDSIS,규격)_1차수",1차,방위사업청,65.5
2023,국제계약 개요(상업구매)_1차수,1차,방위사업청,67.3
2023,국제계약 표준조건 해설_1차수,1차,방위사업청,60.6
2023,국제계약절차_1차수,1차,방위사업청,70.2
2023,국제운송업무 및 보험_1차수,1차,방위사업청,60.0
2023,국제정세와 한반도 통일환경,1차,우정공무원교육원,100.0
2023,국제행사 의전 전문가 초빙교육,1차,,100.0
2023,군인 인권의 이해(new),1차,국가인권위원회,100.0
2023,권순우 기자의 수소 경제,1차,국가공무원인재개발원,100.0
2023,규격관리_1차수,1차,방위사업청,61.4
2023,기록관리 따라하기(2022년 최신)_1차수,1차,방위사업청,86.1
2023,기록관리시스템 고도화 추진방안 설명회,1차,국가기록원,100.0
2023,기록으로 만나는 대한민국 이야기_1차수,1차,방위사업청,81.3
